,nickname,text,score,like,dislike,time,watch_movie
1335,변다정(ekwj****),대박 재미있어요 보살이랴 ㅋㅋㅋ,10,1,1,2020-09-05 00:17:00,0
1336,큐마(sh06****),드디어 억지 신파에서 벗어났어,10,1,1,2020-09-05 00:16:00,0
1337,NAiIFIT(syha****),감동과재미가 모두있는 가족영화 아이도 어른도 모두만족할수있는영화네요,10,1,1,2020-09-05 00:14:00,0
1338,히히(mjy4****),연기력 진짜 다 최고..,10,1,1,2020-09-05 00:08:00,0
1339,Stixrs(lind****),,10,1,1,2020-09-04 23:36:00,0
1340,제갈(dldu****),진짜 보는데 우리 엄마가 보여서 울 장면이 아닌데도 갑자기 눈물이 나고 그랬어요,10,1,1,2020-09-04 23:28:00,0
1341,y12(yuna****),나 영화 혼자 보다...그런데 너무 몰입한 나머지 나 혼자 웃고울고 웃으면서 웃고...황당한 날이지만 기억에 남는 하루 기억에 남는 영화가 될듯하다.두분 연기 너무.. 잘 하신다,8,1,1,2020-09-04 21:18:00,0
1342,양혜란(yup2****),주변에 치매앓고 계신분이 있다면.. 충분히 백번 천번 이해되서 더 슬프고 즐거웠던 영화..감사합니다!,10,1,1,2020-09-04 21:00:00,0
1343,스프와고양이(seey****),나문희 선생님 건강하게 연기 오래 보여주세요♥?,10,1,1,2020-09-04 20:54:00,0
1344,inga****,기대안하고 봤는데 조폭영화 좀비영화 못지않게 잼있네요,10,1,1,2020-09-04 20:29:00,0
1345,유현(woal****),영화보고나서 평점 써보는 거 처음입니다꼭 보세요ㅠㅠ 나문희선생님 정말 최고입니다  항상 건강하시구 좋은 연기 오래오래 보고싶습니다,10,1,1,2020-09-04 20:21:00,0
1346,nani****,감동적 연기최고 주연들 따뜻한데 재밌는 영화입니다,10,1,1,2020-09-04 20:18:00,0
1347,비비안(ysha****),재밌어요 은근 스릴러 ㅎㅎ 명절때 개봉했으면 대박났을듯,10,1,1,2020-09-04 19:41:00,0
1348,김기은(rlar****),강아지가 귀엽네요 심심해서 봤는데 그냥 그랬어용!,9,1,1,2020-09-04 18:36:00,0
1349,향기(qkek****),,10,1,1,2020-09-04 17:09:00,0
1350,껌정뽈락(dnjf****),주연: 앵자 / 조연: 문희,10,1,1,2020-09-04 16:08:00,0
1351,오늘(flpd****),"이야기 자체는 뻔하고, 범인은 등장하자마자 짐작이 된다. 물론 신파도 빠지지 않는다. 그러나 배우들의 열연이 이런 단점들을 가려주고, 소소한 웃음 포인트들이 재미를 더해준다. 가볍게 보기에 좋다.",7,1,1,2020-09-04 13:56:00,0
1352,hael****,최고 감동~!!  거리두기가 시행중이지만 정말 주변에 추천할만한 재미와 감동을 모두 잡은 영화^^♡♡♡,10,1,1,2020-09-04 13:38:00,0
1353,박가은(glam****),치매에대해서 다시한번 더 생각하게 해주고치매노인에대한 인식을 개선시켜주는 영화같아요따듯하고 강한힘을 가진 영화,10,1,1,2020-09-04 11:51:00,0
1354,이만성(song****),이희준 연기 잘함 겁나 잘함다시 보게 된 배우,10,1,1,2020-09-04 11:44:00,0
1355,JiwonH(flyp****),재미있어요  역시 나문희님 ~~~연기에 연륜이있음,10,1,1,2020-09-04 03:51:00,0
1356,Shind(cys6****),영화 제목도 오 문희 나문희 선생님에게 헌정하는 영화인 거 같은데 공교롭게도 이 영화에서 하드캐리는 앵자다. 웃음과 감동이 있는 가족 영화이지만 스토리는 뻔하고 온갖 클리셰에 신파도 있고 중반부에 가면 범인 누군지 ...,7,1,1,2020-09-04 03:24:00,0
1357,집게다리(als6****),문희선생님 건강하세요,10,1,1,2020-09-04 00:16:00,0
1358,국민연금(kyww****),믿고보는 나문희. 믿고보는 이희준,10,1,1,2020-09-03 21:38:00,0
1359,김 재중(solp****),웃고 울고 재밌게봤습니다!!,10,1,1,2020-09-03 18:12:00,0
1360,나(juj5****),명연기★ 이희준님 연기 짱 잘함~소재도 좋고. 내용도 알차고. 감동에..고퀄 영화 오랜만에 봄. 이런게 영화지,10,1,1,2020-09-03 17:21:00,0
1361,taek****,간만에 돈 안아까운 영화 봤네요 :),10,1,1,2020-09-03 11:44:00,0
1362,janenergetic(bamb****),최면씬 진지함 무엇.. 빵 터졌네요,9,1,1,2020-09-03 10:44:00,0
1363,knw2****,믿는도끼에 발등 아프다.,10,1,1,2020-09-03 10:39:00,0
1364,hanr****,기대안하고 들어갔다 깜짝놀랐습니다! 영화 감동있고 재밌네요!!!,10,1,1,2020-09-03 10:33:00,0
1365,비키(bigm****),뭉클 따뜻 힐링 근데 모든 출연자의 사투리 거슬려요(충청도토박이입니다),10,1,1,2020-09-03 10:19:00,0
1366,gudeno(gude****),정말 재미있고 힐링되는 영화였다 최고!!원래도 존경하고 있었지만 이번 영화를 통해  다시한번 나문희선생님 찐팬 됨 연기하시는 모습 오래오래 보고싶습니다,10,1,1,2020-09-03 09:34:00,0
1367,제인스본드007(mrq1****),엄마 생각 나는 영화 이희준 눈물 연기 굿,10,1,1,2020-09-03 09:29:00,0
1368,Legasov(whgu****),호구마좌는 킹정 또 킹정이지 ㅋ.ㅋ,8,1,1,2020-09-03 09:12:00,0
1369,SS(twin****),,10,1,1,2020-09-03 06:40:00,0
1370,toon****,아이캔스피크 너무 재밌게 봐서 나문희 선생님땜에 극장 갔다왔네요 이번영화도 재밌게 잘 봤어요!!,10,1,1,2020-09-03 04:31:00,0
1371,rlacl(rlac****),한가 할 때 보면 재밌습니다.,10,1,1,2020-09-03 03:35:00,0
1372,루비(ekwl****),,10,1,1,2020-09-03 00:37:00,0
1373,gkeo****,"너무너무 재밋게 잘봣어용!!^^♡배우님들의 연기또한 너무좋앗구 스토리도 너무 좋아용♡엄마 생각나게 만드는 영화인거 같아용!!강아지도 너무 기특하구 집에잇는 강아지 생각이 많이낫고,웃기고,슬프고 다한영화 감덩님 돈쭐 ...",10,1,1,2020-09-03 00:29:00,0
1374,영이(wosk****),,10,1,1,2020-09-03 00:09:00,0
1375,김도연(yeon****),마음이 따뜻해지는 영화.,10,1,1,2020-09-02 23:35:00,0
1376,aquarius(fjaw****),딱히 기대안하고 봤는데 재밌었으요,10,1,1,2020-09-02 23:33:00,0
1377,정준현팀장(jjh3****),안봤는데 신파 없나요?,10,1,1,2020-09-02 23:14:00,0
1378,경먀(ruda****),가볍게 보기좋아요~~~~,8,1,1,2020-09-02 23:00:00,0
1379,kang****,믿고 보는 나문희 배우지만 이희준 배우도 절대 밀리지 않는! 연기력 일품!,10,1,1,2020-09-02 22:55:00,0
1380,철가방(eoqk****),간만에 재밌게 잘 봤습니다 !감동적이네요 ^^,10,1,1,2020-09-02 22:51:00,0
1381,ㅎ(8078****),"예고편 나왔을때 부터 너무 보고싶었던 영화였어요. 나문희 선생님 너무 좋아해서 영화 찍으시는 거 마다 꼭챙겨 본답니다. 개그 코미디와 추격신,감동 진짜 힐링 되게 재밌게 봤습니다.오래오래 좋은 작품 해주셨으면 좋겠어...",10,1,1,2020-09-02 22:50:00,0
1382,nikk****,지루할틈없이 빠른전개 좋아요 믿고보는 배우이십니다.,10,1,1,2020-09-02 22:25:00,0
1383,정인혁(jkl1****),"원래 평점 잘 안남기는데 적습니다 왜 나문희 선생님 하시는지 알꺼 같습니다 몰입력 최고 , 나문희 선생님 앓이 하게 생겼어요 다들 마스크 잘 착용하고 극장으로 가셔유 ~ 아셨쥬 ~ 다같이 출동 !",10,1,1,2020-09-02 22:23:00,0
1384,푸른소금(4f1p****),나문희선생님 인생작입니다..추천합니다,10,1,1,2020-09-02 22:20:00,0
1385,hbs1****,요즘 같은 시기에 힐링을 주는 영화,10,1,1,2020-09-02 22:04:00,0
1386,블가리(whit****),"웃다가 울다가ㅋㅋ나문희 배우님 존경스럽고, 넉살좋고 익살스러운 이희준,박지영 배우 연기도 좋다. 힘든 시기에 조금은 위로가 되주었다.",9,1,1,2020-09-02 22:01:00,0
1387,hg91****,와 겁나재미있음ㅋ할매 클래스,10,1,1,2020-09-02 21:51:00,0
1388,혜진(chow****),평점 남겨본적이 없는사람인데 남겨요 롯시이벤트로 천원에봤어요 나문희씨 나오는 영화는 좋아해서 챙겨보는데 대박이네요 영화ㅋㅋ 제가 딱 좋아하는 장르예요 웃기도 슬프고 귀엽고 반전도 쩝니다!,10,1,1,2020-09-02 21:12:00,0
1389,LEE(ljh0****),저희 할머니 같아서 정감이 가네요~,10,1,1,2020-09-02 21:05:00,0
1390,yam3****,재미있으면서 감동적입니다. 가족이 함께 볼수있는 영화이예요^^,10,1,1,2020-09-02 21:01:00,0
1391,베지밀(rain****),은근히 재밌네요~~ 나문희 배우님 영화는 다재밌는듯?? 저는 권순분여사 납치사건도 재밌게 봤었거든요 써니는 말할것도없고. 암튼 은근히 재밌어요 이기는 OO이 되자ㅋㅋㅋ,8,1,1,2020-09-02 20:50:00,0
1392,김가연(kky2****),예 존나 후회 안 합니다 댓글광고 이딴 거 일체 아니구요 네 그냥 재밌어요 사실 조금 질질끄는 감이 없지 않아 있는데 저만 느끼는 걸 수도 있으니 우리 함께 개인취향 존중 해줍시다!! 스토리는 탄탄해서 재밌슴다!!!...,10,1,1,2020-09-02 20:16:00,0
1393,20ss****,돌아가신 울 할머니 생각에 왜케 눈물이 나는지... 신파 어거지 눈물 쥐어짜기가 아니라서 올해 본 한국 영화 중 1위 드립니다. 나문희 할머니 꼭 오래사시고 건강하세요!!!,10,1,1,2020-09-02 20:08:00,0
1394,신메(shgw****),,10,1,1,2020-09-02 19:46:00,0
1395,시월하늘(s345****),고향에계신 어머님이 생각나네요,10,1,1,2020-09-02 18:57:00,0
1396,마덩(mise****),오랜만에 영화 너무 잘봤어요! 배우들 연기 너무잘하네용 가족들하고 한번 더 바야겟어요^.^,10,1,1,2020-09-02 18:45:00,0
1397,규리(jijk****),재미있었어요~ ㅎㅎㅎ,10,1,1,2020-09-02 18:43:00,0
1398,애자(77js****),영화인줄 모르고 밨어요 ♡,10,1,1,2020-09-02 18:01:00,0
1399,댕댕이(xhxh****),연기 연출 스토리 뭐하나 빠짐 없는 웰메이드 영화ㅠㅠ,10,1,1,2020-09-02 16:03:00,0
1400,jhsj****,아이들하고 같이 봤는데.. 너무너무 재밌게 봤네요~~ 웃다 울다 힐링된 영화였어요~~ 강추합니다. 나문희선생님 연기 .. 너무 감동적이였어요~~ ㅠ 잘봤습니다. ^^,10,1,1,2020-09-02 15:50:00,0
1401,khs_****,궁금해서 그러는데 10점 평가 말고 9점 이하 평가들은 왜 생겼다가 없어지고 계속 삭제되나요?오늘 저녁에 보려는데 보엿던 네티준 평점들 막 사라지네요,8,1,1,2020-09-02 15:46:00,0
1402,dir(dirr****),가볍게 보기 좋은 코미디 영화. 중반부터 본격적으로 재밌어짐.,10,1,1,2020-09-02 15:46:00,0
1403,kisum85(kiki****),가볍운 마음으로 봤는데너무 재밌었어요,10,1,1,2020-09-02 15:32:00,0
1404,사랑사랑사랑사랑(kckz****),아 너무 울린다. 난 가볍게 웃고 싶다고 ㅠㅠ. 치매  치료제가 빨리 개발 됐으면 좋겠다.,8,1,1,2020-09-02 14:27:00,0
1405,Aquamarine(fama****),범인은 이 안에 있어! ㅋㅋ 아이고 엄니 아들 힘내유~!,10,1,1,2020-09-02 13:19:00,0
1406,다솜(kjk6****),감동이에요.꼭보세요!!!,10,1,1,2020-09-02 13:12:00,0
1407,Biana(yunb****),생각지도 못하게 이영화로 힐링되서 나옴,9,1,1,2020-09-02 12:43:00,0
1408,kim9****,돈주고 보기에는 아깝습니다..,1,2,2,2020-09-22 21:20:00,0
1409,UNCHAIN(eje7****),역대급 쓰레기 영화 cg도 개연성도 재미도 없음,1,2,2,2020-09-22 19:24:00,0
1410,lilstar(cbl2****),진짜... 알바가 있긴있나봄;,4,2,2,2020-09-19 23:21:00,0
1411,룩앳미(vec3****),ㅋㅋㅋ최악의영화 이게평점이 9가 넘다니,2,2,2,2020-09-19 15:34:00,0
1412,kaoc****,아 이걸못피했네시간아까워,3,2,2,2020-09-18 13:31:00,0
1413,ksh(rlaa****),흠...배우들에  연기력만 인정^^가볍게 웃으며  볼수있는 영화였어요~,8,2,2,2020-09-17 21:57:00,관람객
1414,jjuk****,나문희 배우님의 원숙한 연기에 너무 감동했습니다스토리의 반전도 재미있었습니다,8,2,2,2020-09-17 16:05:00,관람객
1415,cjs9****,솔직히 10점은 아니잖아요....,6,2,2,2020-09-16 11:43:00,0
1416,Prising(lsjq****),알바하면 돈 얼마줌 어이가 없어서 눈은 뒀다가 돈에 영혼까지 팔지 ㅋㅋㅋ씹닥구리 개노잼 영화에다가 ㅋㅋㅋㅋ,1,2,2,2020-09-15 17:11:00,0
1417,개인사생활(takk****),진짜 노잼. . .;;;,3,2,2,2020-09-14 17:47:00,0
1418,hong****,평점 왜 높지역대급 워스트 ...,2,2,2,2020-09-14 17:04:00,0
1419,명콩(khg0****),나름 감동적이였지만 테넷보다 평점이 높은걸보고 댓글 알바 무조건 있구나 싶었다,4,2,2,2020-09-14 15:20:00,0
1420,김지영(kjo2****),기대하고 갔는데 뭐가 재미있다는건지 잘 모르겠어요 ㅠㅠㅠ....,2,2,2,2020-09-14 11:11:00,0
1421,방장(guse****),비현실적인 요소가 너무많음....어이가없음,1,2,2,2020-09-13 21:58:00,0
1422,조정인(wjdd****),진짜 숙면 취함 개노잼 좋은 배우들로 이런 내용을 연출하다니 진짜 돈 날림 1+1해서 그나마 다행이지 제값주고 봤으면 분통 터졌을거임,1,2,2,2020-09-13 19:37:00,0
1423,정신의학(bae9****),전형적인 한국형 신파극.,1,2,2,2020-09-13 19:28:00,0
1424,이구아나(hart****),평점 누가줬어 다 OOO싶냐? 중간에 안나온 내가 기특해서 오점주려다가 정신을 되찾고 별 한개찍고간다. 내 관람권 돌려내 아,1,2,2,2020-09-13 18:03:00,0
1425,우동(rkwk****),그냥 싹다 댓글알바네 너무 재밌었어용,1,2,2,2020-09-12 21:26:00,0
1426,김미향(shar****),가족과 함께 봤어요. 잔잔한 감동이 다가 왔어요..배우님들 연기도 좋구요~가을이 다가 오는 계절에 좋은 영화인것 같아요~,10,2,2,2020-09-11 21:38:00,관람객
1427,와우(hhoz****),웃긴장면도 있었지만 전반적으로 B급 느낌,7,2,2,2020-09-11 20:10:00,0
1428,오단(zxc1****),....할많하않~~~=-=-=-,2,2,2,2020-09-11 17:23:00,0
1429,영상희(ogq7****),나문희&이희준 조합 진짜 너무 좋았어요! 솔직히 큰 기대 안하고 본 영환데 큰 감동 받고 갑니다ㅎㅎ!,10,2,2,2020-09-11 11:20:00,관람객
1430,지영라(pfdy****),"음악도 좋았고,두 주인공의 케미도 좋았고~~~~^^",10,2,2,2020-09-10 19:04:00,관람객
1431,나영(lcge****),가족애가 느껴지는 영화 오랜만에 마음 훈훈해집니다,10,2,2,2020-09-10 17:19:00,관람객
1432,돼지껍대기(rapc****),마음이 훈훈하니 편하게 볼 수 있는 영화였습니다!,10,2,2,2020-09-10 17:17:00,관람객
1433,콩아(hart****),웃기지만 가슴뭉클~~ㅜㅜ너무웃기지만 눈물도 나는영화잘봤슴다~~꼭보세요강~추!!,10,2,2,2020-09-10 15:34:00,관람객
1434,마돈나돈나(vdhd****),눈물샘 자극 제대로다... 초반에는 웃으면서 보다가 중간중간 눈물 또르륵....,10,2,2,2020-09-10 11:37:00,관람객
1435,마르틴(kski****),이게 테넷보다 평점이 높은건한국관객들 수준이 낮다는 증거임... 에효,1,2,2,2020-09-10 11:32:00,0
1436,황금돼지(ziow****),나문희 배우님의 연기 너무 좋았고 주인공으로 계속 좋은 연기 보여줬으면 좋겠습니다ㅎㅎ,10,2,2,2020-09-10 10:24:00,관람객
1437,gyh(gyh1****),제발 다 평점 알바기를.. 이게 재밌다고 생각하는 사람들은 진짜 없었으면 한다. 계속 이런 식 으로가다간 힌국 영화계에 발전이 없다고!! 이정도 대충 만들어서 돈 좀 어느정도 벌면 괜찮겠지 이런 생각은 절대로 해서는...,1,2,2,2020-09-09 14:47:00,0
1438,천지인(zet3****),"정말 다른 댓글들은 알바들인가?? 그냥 보험회사 광고영화다. 영화의 내용은 없고, 억지 스러운 감동만 줄려고 하고, 누가 범인인지 영화 시작때부터 알겠습니다. 영화 시작부터 끝까지 답답한 스토리연출.범인은 영화 초반...",2,2,2,2020-09-08 14:19:00,0
1439,효채연(ixja****),큰 기대는 안하고 봤는데 너무 재밌었어용,10,2,2,2020-09-07 18:25:00,관람객
1440,문예경(njto****),웃음과 감동이 함께 한 즐거웠던 시간:),10,2,2,2020-09-07 18:23:00,관람객
1441,치ㅡ즈(tus1****),스포일러가 포함된 감상평입니다. 감상평 보기,4,2,2,2020-09-06 06:10:00,0
1442,미니미니 승미니(alsd****),,4,2,2,2020-09-05 22:22:00,관람객
1443,당근맘(gaya****),저희 엄마도 초기치매이시라..그냥 웃으며 볼수 없었지만....감도 웃음  다있는 좋은 영화였습니다.역시 우리 문희선생님..연기는..최고 입니다.그리고 엄마의 자식 사랑은..무안 한거 같아요.,10,2,2,2020-09-04 21:29:00,0
1444,제기차기(zoqx****),1등하라고 1점 드립니다.,1,2,2,2020-09-03 18:11:00,0
1445,yjk(yjkk****),이런영화 참 오랜만이네,10,2,2,2020-09-03 10:35:00,0
1446,fid(fido****),크리스토파 놀란의 옆구리를 강타한 문희 누나 ㅋㅋ,10,2,2,2020-09-02 23:38:00,0
1447,EpomeniStasi(mall****),억지감동도 아니고 웃기기도 하고 좋은데 2점이 깎였다면 그건 멧돼지 cg 때문이다,8,2,2,2020-09-02 22:37:00,0
1448,ss2(ss20****),,10,2,2,2020-09-02 20:00:00,0
1449,송아(nari****),"치매라는 병이 참 무섭다는걸 다시 느꼈네요..안타깝고 원망할수없는 현실 저희 할머니가 생각나서마음이 뭉클했습니다 개봉하자마자 보고왔는데 처음에 조금 지루하면서도 반전있는 내용, 모성애 감동을 느꼈습니다 나문희 선생님...",10,2,2,2020-09-02 17:47:00,0
1450,vict****,엄마 생각났어요 ㅠㅠ 그리고 기대 안한거치고 너무 재밌게 봤습니다!!,10,2,2,2020-09-02 17:41:00,0
1451,dbfl****,존잼이엥용 오랜만에 재밌는영화보,10,2,2,2020-09-02 16:21:00,0
1452,하늘빛(khy5****),재밌어요ㅋㅋㅋㅋ나문희쌤 레전드,10,2,2,2020-09-02 12:11:00,0
1453,김강민(kim1****),,10,2,2,2020-09-02 11:01:00,0
1454,하지수(ha04****),,10,3,3,2020-09-20 19:58:00,관람객
1455,유니꼬(cyh6****),연기도 너무 좋고 재미있었어요~코로나땜에 딸램이 많이 우울해했는데 같이 웃으면서 잘 보았네요~^^,10,3,3,2020-09-19 12:55:00,관람객
1456,원주항공(cosm****),알바 적당히 풀어라ㅡㅡ억지 추리에 어이없는 단서 획득에...영화보면서 딱 한번 어이없어서 웃음 이게  펙트임한마디로 하이킥 나문희편 이라고 보면 된다,2,3,3,2020-09-16 15:37:00,0
1457,CLYDE(tmdt****),역겨운 한국영화 평점 알바,1,3,3,2020-09-12 15:24:00,0
1458,노은주(nej3****),역시  연기면 나문희 아줌씨입니다감동입니다울다가 웃다가코로나 땜시 손님없이  단둘이  전세놓고....ㅎㅎ잘  봤습니다,8,3,3,2020-09-10 15:15:00,관람객
1459,홍정국(nldk****),가족과 함께 보면 좋은 영화! 가족영화로 딱 좋아요!,10,3,3,2020-09-07 18:54:00,관람객
1460,lie(thdu****),그냥 무난하게 볼 수 있는 영화,6,3,3,2020-09-07 17:34:00,관람객
1461,조나윤(skdb****),가족끼리 봤는데 즐거운 관람이었습니다,8,3,3,2020-09-07 14:06:00,관람객
1462,새벽돌이(rive****),"연기자들 모두 연기 잘해 몰입감도 좋고, 심지어 개도 연기를 해낸다니 간만에 가슴 따뜻해지고, 즐겁게 본 영화. 나문희배우는 얼굴이 모든걸 다 전한다.",8,3,3,2020-09-07 13:53:00,관람객
1463,키케캬쿄큐(lees****),생각보다 훨씬 괜찮았습니다.감동도 있고 코믹도 있고,8,3,3,2020-09-07 12:59:00,관람객
1464,김태진(taej****),,8,3,3,2020-09-06 00:37:00,관람객
1465,규규(goat****),진짜 최악의 영화입니다.,1,3,3,2020-09-05 23:43:00,0
1466,tngu****,어머니의 사랑으로 어떻게 해보려나본데 어떤 엄마가 자식 손가락절단시키고 가족 괴롭히냐 극혐이다진짜 와..,1,3,3,2020-09-05 23:24:00,0
1467,한지민(cmr1****),적당히 킬링타임용으로 볼만 합니다!,6,3,3,2020-09-05 20:47:00,관람객
1468,rhkr****,진짜 영화리뷰 안남기는데진짜진짜 재미없음..,1,3,3,2020-09-05 19:28:00,0
1469,love****,노잼12345678,1,3,3,2020-09-05 19:25:00,0
1470,YP(jmh6****),ㅈㄴ재미없는 영화이딴걸 영화라고 개 노답..,1,3,3,2020-09-05 19:02:00,0
1471,해피엔드(haen****),나문희 선생님을 모욕하는 졸작!,1,3,3,2020-09-05 03:57:00,0
1472,곤약(ossh****),연기빼면 볼게 없다 스토리 허술,4,3,3,2020-09-03 20:15:00,0
1473,비밀(help****),이거 코믹장르 아니고 가족신파물이에요~ 보는 내내 실소조차 안 나옴. 유치한 cj감성이라도 웃긴거 보고 싶어서 봤는데 무슨.. 궁금하신 분들 내년 추석때 tv에서 나오면 보세요. 시간은 아깝겠지만 돈이라도 아낄수 있...,1,3,3,2020-09-03 19:29:00,0
1474,kuckoo(kuck****),정말 오문희 너무 제밌네요,10,4,4,2020-09-28 02:14:00,관람객
1475,유부녀유씨(d661****),재밌었어요 오랜만에 즐겁게 봤네요전혀지루하지 않음,10,4,4,2020-09-19 22:31:00,관람객
1476,lhj9****,나문희 이희준 역시 잔잔한 감동가볍게 머리식힐겸 보기좋았습니다,10,4,4,2020-09-06 19:57:00,관람객
1477,jej(saya****),가슴 아프고 재밌었습니다,8,4,4,2020-09-06 18:09:00,관람객
1478,하비맘(habi****),아이들이 너무 재밌어 하네요~,8,4,4,2020-09-06 16:10:00,관람객
1479,비헥슨(odor****),배우들의 열연을 인정해도 솔직히 코미디는 아니다. 영화 망하면 왜 망했는지 감독이 좀 영화보고 반성함 좋겠는데~모 그닥 제작비도 많이 든거 같진 않다만 ㅎㅎ 차라리 테넷을 한번더 볼걸 후회되네.이걸 재밌다고 하는 관...,1,4,4,2020-09-06 03:57:00,0
1480,포대화상미륵존여래불(baks****),테넷을 본 후에 보면 참 눈뜨고 볼수 없는 영화다...,1,4,4,2020-09-06 03:01:00,0
1481,권장현(kama****),굳굳이에용뮤모너머ㅓ너너너너멈,6,4,4,2020-09-06 02:05:00,관람객
1482,jadu****,재밋게잘봤어요현풍5관 좌석도 위아래사람없는거 처럼안방같이 누워서편하게 웃다가 갑니다별생각없이보면 잘보고가는거고생각이많음 인생뭐든 프로불편러그냥 예매해서보고가니 최고~^^,10,4,4,2020-09-05 20:54:00,관람객
1483,주이(qz10****),궁댕이가 커융! 재미떠융! ㅋ케,10,5,5,2020-09-18 15:12:00,관람객
1484,jydo****,영화를 보면 제목이 왜 오문희인지 알게됨.. 진정 나문희 선생님과 어무니(오문희)를 위한 영화,10,5,5,2020-09-06 22:02:00,관람객
1485,구구크림(dleo****),그냥 별 생각없이 볼 만한 영화,10,5,5,2020-09-05 10:27:00,관람객
1486,벨로라인(gmp2****),이쪽도 뒷광고 조사 해봐야돼,1,5,5,2020-09-04 15:55:00,0
1487,오지랍(cddd****),수준낮은 cg  질질 끄는 스토리 한재숙 연기 조감독도 이렇게 안만들듯,1,5,5,2020-09-02 22:43:00,0
1488,sny0****,진짜 알바들 아니고 재밌다고 평점 이렇게 남기시나여? 아니면 촬영 관계자분들이 평점 이렇게 후하게 주시나여? 5000원이라도 저는 안보시는걸 추천드립니다. 평범하다 못해 뻔한 스토리에 전개도 이상하고 억지 신파도 곳...,4,5,5,2020-09-02 21:30:00,0
1489,Korea(juse****),"나문희선생님 정말 좋아해서 개봉하자마자 찾아봤는데 선생님 연기력 말고는 딱히 느껴지는 것 없었던 아쉬운 영화, 뻔한 전개와 한번씩 몰입을 깨는 장면들까지. 돈과 시간이 아깝습니다.",1,5,5,2020-09-02 21:15:00,0
1490,ddim****,시국이 그래도 이건 아니지,1,5,5,2020-09-02 19:24:00,0
1491,이윤주(yunj****),부모님이랑 보기에 괜찮았어요,8,6,6,2020-09-20 01:39:00,관람객
1492,매직아워(eilo****),"암만 모자지간에 서로 맺힌게 많고 교육을 판타지로 했기로서니, 주인공이 자기 어머니 면전에다 ""뒤●다"" 같은 패륜스런 욕설이 뭔가요 세상에... 남이 자기 부모한테 그런 욕짓거릴 해도 사생결단할 판인데...",1,6,6,2020-09-07 00:15:00,0
1493,high****,나문희 선생님 연기는 말할 것도 없고 철딱서니 없는 아들이자 아빠를 연기한 이희준의연기가 진짜 굳-,9,6,6,2020-09-06 21:51:00,관람객
1494,빠밤(rams****),중간중간 감동에 재밋게 봤네요범인이 누군지는 초반부터 느낌이 오긴했어요..,8,6,6,2020-09-06 16:08:00,관람객
1495,RED(xx41****),신파는 그런갑다하지만 억지웃음은 좀,4,6,6,2020-09-02 17:28:00,0
1496,나의라임오렌지(kida****),"코로나 여파 확실히 길게갑니다.그렇지만, 저는 영화를 무척 좋아하죠1시프로 저 혼자 보고있더라구요.정말 미쳤네요.너무 재밌게봤네요.코믹도좋구요, 훈훈한 이야기 감동적입니다.꼭 보시길바랍니다.",10,7,7,2020-09-03 17:05:00,관람객
1497,최표근(stgt****),연기잘하는배우들이 나와서 평타는쳤다,7,8,8,2020-09-06 20:35:00,관람객
1498,영재(ehdd****),멧돼지 신은 내가 올해 본 영화 중 최악의 장면이었다,1,8,8,2020-09-02 17:16:00,0
1499,전성익(wjst****),사람들이 왜 이 영화를 욕하는지 잘 모를 정도로 재밌고 슬펐습니다억지울음을 유발하는 것 같지는 않아요 나문희 여사님 평소에 좋아하는지라 재밌게 봤습니다 항상 건강하셨으면 좋겠습니다,10,13,13,2020-09-24 21:48:00,관람객
1500,김해진(skyr****),낚이지 마세요..9.16은  개뿔..,2,0,1,2020-10-24 21:54:00,0
1501,곡우마(sc45****),무단횡단한 손자년이 죽일년인데 끝꺼지불편햇던영화. 10점준애들은 뚜벅이새끼덜,1,0,1,2020-10-24 17:12:00,0
1502,토론토5선발 류현진(7606****),한국영화 심각하다..최근에 본 국제수사.오케이마담.오문희..세작품 모두 수준미달 아닌가? 그나마 오문희가 젤 낫긴하다,5,0,1,2020-10-22 16:37:00,0
1503,LUDA(10he****),10점만점개그 4점: 재밌지도 않고 재미 없지도 않다반전 3점: 모든 떡밥들이 예상이 된다 실제로 맞다주제 8점: 주제는 훌륭하다고 생각한다줄거리 5점: 보면서 약간 억지 느낌이 난다 하지만              ...,4,0,1,2020-10-19 17:56:00,0
1504,Baegram(hank****),시간이 쓰레기처럼 느껴져서 쓰레기를 치우는 심정으로 시간을 버리고 싶은 사람에게 강추,1,0,1,2020-10-17 23:18:00,0
1505,donalson(f16c****),너무지루하고 루즈함제발 끝나라 끝나라 해도안끝나고  계속 질질끌고,2,0,1,2020-10-14 15:42:00,0
1506,호로로롤로룰루루루(cha6****),오마이갓... 한국 삼류영화.. 운도 드릅게 없다.. 잘못 걸려따... 나문희 여사는 왜 간판에 걸었냐~~~~ 나쁜 넘드라~~~~ ㅠㅠ~~~~,1,0,1,2020-10-12 23:17:00,0
1507,LEE(dlru****),나문희선생님의 연기는 인정 영화는 감동도없고 재미없다.,4,0,1,2020-10-11 14:26:00,0
1508,tmdd****,아낙 오랫만에 촉나게 재미없는거 보네 ㅡㅡ 시작부터 나는 범인이 누구인지 알았다 그래서 더 재미 없었다 그냥 나문희 배우가 아직도 정정하시구나 라는 생각바께 안들었다,1,0,1,2020-10-06 00:05:00,0
1509,아꾸망(thin****),귀엽고 감동도 조금 있고 재밌어요,10,0,1,2020-10-04 00:21:00,0
1510,이장미(ljm4****),,9,0,1,2020-10-04 00:18:00,0
