,nickname,text,score,like,dislike,time,watch_movie
3478,gracias2014(dict****),모든 것을 관통하는 어머니의 뜨거운 모정,7,2,3,2020-06-14 12:42:00,0
3479,nong****,제가 대천옆 홍성사람인지 몰라도 배종옥님 사투리 연기가 어색했고 전체적으로는 몰입도를 방해하는 배우들의 연기력으로 집중이 잘 안되었습니다 볼만은 했어요,8,2,3,2020-06-14 00:16:00,0
3480,jh80(jong****),초반에 좀 괜찮네 생각보다 중반에 이걸 어떻게 풀어갈까 후반 또 질질짜고 이걸 이따위로 사기를치고 푼다고?,6,2,3,2020-06-13 20:58:00,0
3481,얼음꽃(nint****),기대만큼은 아니지만 실화라 잼나게 봤어요 엔딩이 아쉬웠어요,6,2,3,2020-06-13 17:06:00,0
3482,yjha****,와 ... 진짜 알바가 있구나....요새 코로나때문에 재택근무들 엄청 열심히신듯 ...,2,3,4,2020-08-16 15:40:00,0
3483,hwan****,..? 스토리 핵별로..,5,3,4,2020-08-15 14:35:00,0
3484,천예진(yeji****),연기좋구요 반전이잇어용 잘봣습니당,6,3,4,2020-07-22 09:45:00,관람객
3485,똥기우(bar1****),좀 짧아서 아쉽지만 강인한 기억이 남네요 재밌게 잘봤네요 신혜선 연기 역시!,8,3,4,2020-07-13 01:30:00,관람객
3486,근데(rnjs****),와우  이게 영화였다니...  어무니 저도 영화감독 할 수 있을것 같아요,1,3,4,2020-07-09 01:15:00,0
3487,sweetlife(free****),신파 부분이 너무 길어 그나마 괜찮았던 앞부분까지 다 깎아먹네. 신파 부분에서 순간 일일 TV 드라마 보는줄 착각 들었네요.  돈 아까웠어요. 평점보고 괜찮은가보다하고 갔더니 평점에 속은 느낌.,3,3,4,2020-07-08 01:27:00,0
3488,왕파(dlqg****),스포일러가 포함된 감상평입니다. 감상평 보기,1,3,4,2020-07-01 19:32:00,0
3489,라이언(beau****),중간단계가 뜬금없이 생략되어 이 상황을 이렇게 넘어가도 되는거야? 싶은 위기도 나오고...  결말은 끝도 없는 신파극에 의한 설득력 부족한 감성몰이로 끝..  주인공은 절대로 죽지 않는다는 전제를 적나라하게 깔아놔서...,3,3,4,2020-07-01 10:17:00,0
3490,성악몬(zkfp****),스포일러가 포함된 감상평입니다. 감상평 보기,1,3,4,2020-07-01 02:07:00,0
3491,NAVER(h0ng****),포스터만 대작느낌 내용은 그냥 영화체널에서 하는 시청률 없는 일반 재판드라마 보는느낌,4,3,4,2020-06-29 11:07:00,0
3492,황윤동(haha****),스토리가 너무 억지스럽고 나름 반전이라고 넣은 요소는 딱히 반전도 아니고 다시 보라 하면 안볼 영화 평점알바 풀은듯,4,3,4,2020-06-22 16:02:00,0
3493,쎈(dnjs****),그냥.. 허무하네영..,2,3,4,2020-06-22 14:50:00,0
3494,ycjang(ycj0****),"영화소재,, 배우연기, 제작비 많이안쓰고 만든듯 --- 좋은점스토리허술, 주연제외 나머지는 덜떨어진 캐릭터인가, 감독의 상상력부족과 설득력없는 전개가 너무 많음, --- 아쉬운점",5,3,4,2020-06-22 14:16:00,0
3495,무(skan****),기대를 많이 했는지 기대이하입니다,6,3,4,2020-06-22 06:26:00,0
3496,maje****,전 영화 나쁘지 않게 봤네요,7,3,4,2020-06-21 14:33:00,0
3497,냥냥터치(kmj1****),갑자기 분위기 신파극...설명끝ㅠ 스릴러로 쭉 밀어주지,2,3,4,2020-06-21 13:05:00,0
3498,은또(euns****),신혜선을 다시 보게된 영화!신혜선의 연기로 스토리도 집중해서 보게된거 같다!,8,3,4,2020-06-21 00:27:00,0
3499,0214****,스토리 전개가 스릴있어 보였으나 뭔가 개연성이 부족 결말도 왜 제목이 결백인지 이해가 안가는?ㅋ기대없이 보러갔는데 정말 별거없었네요 배우들 연기가 너무 아까웠어요 여기 알바가 많은가봐요 같이 보러간 친구랑 둘이 고개...,6,3,4,2020-06-20 23:58:00,0
3500,예그리나(dlsg****),남배우가 여성원톱 영화를 제작할 때의 한계점을 제대로 보여준 영화. 도대체 어떤 딸이 성장을 얘기할 때 엄마 가슴을 만지는지 궁금하다. 지극히 남성이 여성 둘을 상상할 때만 나올 수 있는 생각. 게다가 어떤 유능한 ...,6,3,4,2020-06-18 22:50:00,0
3501,귀염둥이(hamo****),중간에 혹시했습니다 혹시 ..혹시아니겠지하지만 역시 ...입니다.... 예상하시는것? 바로그것...그것이 바로 한국영화..,6,3,4,2020-06-18 17:40:00,0
3502,구름위의달(siku****),왜 변호사가 위험한일당해도 경찰을 부르지 않으며 신변위협당해도 꿋꿋이 혼자다니며 스포라 말 줄이지만 스토리도 너무부실하고 구멍이 많아서 할말이 없음 마지막 뻔한 신파가 더더욱 질리게함,4,3,4,2020-06-17 13:52:00,0
3503,대동법(chri****),근데 실화를 가지고 영화를 만들면서 그런 설정을 해도 되나? 누가봐도 그 사건인데?,1,3,4,2020-06-17 10:17:00,0
3504,대한민국파이팅(ki_l****),"알바 겁나게 풀었네 쉽R럼들, 열 받아서 혼자서 마이너스 100,000점 때리고 간다.(할 수만 있다면) 대한민국 영화 수준 개 좀 먹는 아주 그냥 기생충 버러지 같은 인간들.",1,3,4,2020-06-17 09:37:00,0
3505,문재앙대깨문 타도(cyki****),그냥 이런장르가싫어서,2,3,4,2020-06-15 17:53:00,0
3506,ing0****,연기력은 믿고보는 허준호 배우님 말고는..신혜선 배우님은 물론 최선을 다 하셨지만 평타치는 드라마 연기에 발성 안되는 소리지르는 장면 두군데에서 엄청난 충격을 먹었음.. 꼭 나아진 모습으로 다음 작품에서 뵙길..,1,3,4,2020-06-15 04:03:00,0
3507,박혜원(hyew****),뻔한 스토리라곤 하지만 저는 어머니의 자식에 대한 사랑과 실화를 바탕으로 했단 소재에 그리고 배우들의 연기력을 바탕으로 지루하지 않고 이입 되어 보았습니다. 다만 초반에 연출력과 뭔가 음성인식이 자연스럽지 않아 연출...,8,3,4,2020-06-14 23:50:00,관람객
3508,lovelovelove(poli****),스포일러가 포함된 감상평입니다. 감상평 보기,10,3,4,2020-06-14 18:26:00,0
3509,닮(bail****),보다보면 한국영화특성상 뻔한 장면들이 나오기는 하나 배우들 연기력이 멱살잡고 캐리해주는 영화라고 생각함. 재밌게봤음!,8,3,4,2020-06-14 13:06:00,0
3510,푸딩(dhtj****),나만 억지감동이라 느꼈나...?감동스러운건 좋은데.. 급신파에 노림수가 보여서 과했다... 급신파느낌에 몰입이 잘 안됐고 부자연스러웠다..눈물 나오려다 들어갔다...,6,3,4,2020-06-14 08:29:00,0
3511,sant****,평점 10점 보고 놀랬습니다. 신혜선 배우님 팬분들은 아니신지 궁금하네요. 배우들 연기는 나쁘지 않았지만영화는 신파와 스릴러 사이를 어설프게 오갑니다.중간에 필요없는 곁가지 같은 에피소드들이 몰입을 방해하는 부분도 ...,5,3,4,2020-06-13 21:14:00,0
3512,할아버지상어(ppr0****),"영화기근이라 칡뿌리라도 먹자 하는 마음으로 봤는데, 이 정도면 쌀밥에 고기반찬",9,3,4,2020-06-11 01:34:00,0
3513,ulti****,,8,3,4,2020-06-10 20:23:00,0
3514,yj_8****,스토리 너무 억지스럽지않나요...?평점 알바 심하다시골 경찰한명이랑 판을 뒤집는게 얼탱없음 ㅋㅋ신혜선 감정연기는 좋을지모르겟으나대사 전달이잘안됐어요..발음이 안좋음,2,4,5,2020-07-07 19:18:00,0
3515,agtz****,영화 진짜 재밌는데 여자친구랑 같이봐서 여자친구한테밖에 눈길이 안가네여 영화는 진짜 재밌어요 근데 제 여자친구가 더 이쁘네요 서혜진 사랑해????,9,4,5,2020-07-03 23:05:00,0
3516,김지예(jiye****),영화 평점이 너무 높은 것 같습니다. 저와 제 지인 모두 실망한 영화입니다. 슬픔을 쥐어짜는 느낌이었어요. 몇 배우 빼고는 연기도 너무 안좋습니다.,1,4,5,2020-07-02 12:49:00,0
3517,기윤(sksk****),법학 지식이 아예 없는 나도 법정 상황이 순 억지라는게 느껴짐. 너무 억지 신파 요소가 많다.,1,4,5,2020-06-29 14:59:00,0
3518,낙영(micc****),댓글 알바에 제대로 속았네.. 졸려 디지는줄,1,4,5,2020-06-27 21:41:00,0
3519,로버트(kcro****),높은 평점들 다 알바임말투만 봐도 어느정도 보는 눈 있는 사람들은 분간될거임.매우 비추함,1,4,5,2020-06-27 21:34:00,0
3520,이우혁(dldn****),배우들의 연기는 상당히 좋았다. 그러나 그 연기를 상쇄시킬만큼의 스토리와 연출은 충격적이었다.특히 중후반부로 넘어갈수록 사건진행의 연관성이 떨어지기 시작하고(자연스럽지 못한 스토리) 감동할만한 부분을 짜내는듯하게 연...,3,4,5,2020-06-23 12:14:00,0
3521,thej****,스포일러가 포함된 감상평입니다. 감상평 보기,2,4,5,2020-06-21 22:32:00,0
3522,피릿내(gggg****),스포일러가 포함된 감상평입니다. 감상평 보기,2,4,5,2020-06-21 20:00:00,0
3523,세나아빠(kkss****),옛날 드라마 수사반장이 더 재미있고 감동적입니다,2,4,5,2020-06-21 18:59:00,0
3524,허정진(opop****),스포일러가 포함된 감상평입니다. 감상평 보기,1,4,5,2020-06-21 18:42:00,0
3525,심심하다(kha9****),연기만 좋지 스토리 개망,4,4,5,2020-06-18 20:18:00,0
3526,블랙홀빈(g071****),배종옥님 허준호님 연기 땜시 그나마 2점 드립니다스토리 진짜 완전 미적지근 뭔내용인지 죄다짬뽕 10점준애들은 안본거같음 그냥 올리는듯 알바인가?,2,4,5,2020-06-18 16:19:00,0
3527,hyj(jhs8****),"성기고 급한것들, 작위의 향연",4,4,5,2020-06-18 14:33:00,0
3528,tair****,,8,4,5,2020-06-18 09:26:00,관람객
3529,s_mi****,스포일러가 포함된 감상평입니다. 감상평 보기,6,4,5,2020-06-17 22:29:00,0
3530,doom****,덕분에  불면증이  나았어요,2,4,5,2020-06-17 21:26:00,0
3531,노광은(rhkd****),"지루한 전개, 억지스러운 반전, 눈물 없이 볼 수 있는 신파극",2,4,5,2020-06-15 14:22:00,0
3532,kkj0****,신혜선 연기잘해서 1점드립니다.,1,4,5,2020-06-14 21:45:00,0
3533,Sophia(ryu_****),"슬프긴해서 영화관에서 울긴했지만... 객관적으로 이야기 흐름이 매끄럽지가 않아요. ""한국영화"" 라는 생각이 바로 들어요.... 집에서 봤드면 보다가 말았을것 같아요...",6,4,5,2020-06-14 01:09:00,0
3534,김지선(caom****),걍  요즘  영화가  볼게업어서밧는데   큰재미는   업어요   ㅋ,6,4,5,2020-06-13 19:08:00,0
3535,황경장(13mg****),신혜선 배우가 연기를 잘하지만 혼자서 2시간을 끌고 나가기에는 뭔가 허전할수도 있는 그 아슬아슬함을 기저에 깔린 빽스토리 반전과 배종옥 허준호 배우님의 탄탄한 연기력이 영화를 제대로 살렸다 이말이야. 큰 기대안했는데...,8,4,5,2020-06-10 22:20:00,0
3536,박주희(gge1****),스토리 구성이 재밌고 내용이 감동적이었어요,10,5,6,2020-07-15 16:21:00,관람객
3537,js0416(ajtw****),나는 사람들의 댓글이 이해가 안가지? 영화가 허점도 많고 뻔한 스토리 전개로 몰입 안돼고 신혜선 배우님 연기 잘하시지만 변호사 톤하고는 맞지 않는 배역 ...,1,5,6,2020-06-23 00:51:00,0
3538,jla3****,막걸리사건과 미국영화 더저지의 짜깁기. 뻔히 예상되는 스토리 결말. 감독님 좀 독창성을 가지세요.,1,5,6,2020-06-22 13:28:00,0
3539,임영훈(36_0****),스포일러가 포함된 감상평입니다. 감상평 보기,1,5,6,2020-06-21 14:45:00,0
3540,hot6****,알바 차단 @@@@#@#@@#,1,5,6,2020-06-18 13:59:00,0
3541,다비드실바(zapa****),"영화 그냥저냥 지루하지 않게봤다 친구들에게 추천할 만하고 대단한 감동은 없지만 약간의 소름,눈물 느낄만한 완성도는 있다 관심 가지고 본 영화가 아니라 자세한 평을 내릴 솜씨는 못되고 다만 보는 내내 너무 불편했던 거...",6,5,6,2020-06-18 03:15:00,0
3542,부산II열정(mkh5****),현실세계에서 절때불가능한 스토리고...너무 억지같은  느낌드네요..,1,5,6,2020-06-16 11:18:00,0
3543,이예은(yeae****),진짜 개노잼코로나땜에 답답해도 걍 보지 마세요집에서 영화보셈 진짜 돈아까워 젭알~~,2,5,6,2020-06-14 19:35:00,0
3544,마감안하고여기서뭐해(wkrr****),별점 9.67 뭐야...? 너무 클리셰 범벅에 쓸데없이 길었고 스토리는 그다지 놀랍지도 않았다. 다른 거 보러 가세요.,2,5,6,2020-06-14 18:47:00,0
3545,이남훈(nhsk****),흥미있는 소재를 가지고 신파극으로 변질시킨 모방 법정드라마!   스릴도 법정드라마의 명쾌함도 사건전개의 긴장감도 빠진 한편의 TV드라마.,2,5,6,2020-06-12 21:38:00,0
3546,sonj****,잼나네요,10,5,6,2020-06-11 09:26:00,0
3547,DNDN(klzr****),스포일러가 포함된 감상평입니다. 감상평 보기,10,6,7,2020-07-09 15:35:00,관람객
3548,meLVodka(melv****),스포일러가 포함된 감상평입니다. 감상평 보기,1,6,7,2020-06-26 16:51:00,0
3549,토리맘(sy02****),영화보기전인데 리얼 댓글알바 댓글조회해보면 모든 평점 만점으로 준다 영화 보긴 봤니 ?,5,6,7,2020-06-21 07:27:00,0
3550,공격기혁(wils****),시간 잘가는줄 알고 봤습니다.. 웬만한 영화는 다 재밌게 보는 편인데 정말 엉성한 영화네요. 몰입도도 너무 떨어지고 스토리도 참.. 억지눈물 짜낼때는 정말 극장 나가고 싶었습니다. 신혜선 배우 예뻐서 1점 올림,2,6,7,2020-06-18 17:39:00,0
3551,진광희(jing****),배우들 연기는 잘하는데 이영화저영화  다섞어논느낌.마지막에 반전은 있네요ㆍ,4,6,7,2020-06-18 12:33:00,0
3552,yj(bang****),무리수 씨게 잡은듯 초반까지만 볼만함 ㅋㅋ 억지 감동포인트 보고 나면 뭔지알듯,1,6,7,2020-06-15 23:22:00,0
3553,빵이(iamn****),아직도 이런영화가..ㅋㅋ 대다나다. 코로나 덕 본듯,1,6,7,2020-06-14 23:04:00,0
3554,민디(alsw****),여주의 연기가 좋았어요,10,7,8,2020-07-15 18:15:00,관람객
3555,이천시 소식알림이(iche****),볼만은 하나 10점 평점준것들 알바들 같아서 1점줌10점짜리 영화 아님,1,7,8,2020-06-18 11:48:00,0
3556,ZIYUN(jeon****),다 된 배종옥에 신혜선 뿌리기. 배종옥이 이 영화에 왜 나왔나? 배우가 아깝다,2,7,8,2020-06-14 01:46:00,0
3557,yaya****,그냥 평범한  수사극 그이상도 그이하도 아님 노잼.. 평점 만점 주는 알바애들 개많네 ㅡㅡ,4,7,8,2020-06-12 22:54:00,0
3558,최완영(updl****),스포일러가 포함된 감상평입니다. 감상평 보기,1,7,8,2020-06-12 19:56:00,0
3559,제임스(jame****),신혜선 배우를 좋아해서 봤어요.뻔하디 뻔한 스토리에 식상함을 느꼈고 범죄스릴러 라고 하기 보다 가벼운 드라마 스토리에 지나지 않았다고 생각하고 이 영화에 10점만점을 어떤관점에서 줬는지 이해가  잘 안됨.팬심은 팬심...,2,7,8,2020-06-12 12:09:00,0
3560,아키라(gotk****),평점사기! 초보적이고 올드한 스토리 평일 오후지만 관객 네명. .도저히 못참고 중간에 뛰쳐나간 관객에게 박수를 보낸다,1,8,9,2020-06-19 03:03:00,0
3561,원두희(yoai****),OO노잼임....;,1,8,9,2020-06-12 15:13:00,0
3562,오이만두(hbmu****),"용두사미, 감성팔이로 연출의 부족함이 매우 느껴진 영화였다.뭐 하나 시원하게 해결되지 않은 듯한 찝찝함까지.법과 가족간의 관계에 의한 선택지로 보일듯한 스토리에서과연 이게 선인가? 무엇이 옳은 것인가 하는 생각을 가...",3,9,10,2020-06-22 10:00:00,관람객
3563,깊은인연(saku****),진짜 통신사 공짜표는 써야돼고 포인트는 남아돌아서 어쩔수없이 봤는데 이정도로 허접할 줄이야...신파와 우연의 연속,2,9,10,2020-06-12 23:53:00,0
3564,dbslqjftm(zlxl****),연기는 좋았는데 스토리는 별로 재미없었네요,1,9,10,2020-06-10 18:39:00,0
3565,거꾸로해도애용(add2****),평점 알바들 진짜 무섭네요. 법정 영화에 느와르에 억지 감동 신파까지 엮으려니 힘드시죠? 김치찌개에 된장에 치즈까지 넣고 끓이면 당연히 맛이 없겠죠. 신혜선 예쁘긴 합니다 그게 끝^^,1,10,11,2020-06-11 23:03:00,0
3566,seon****,흐미... 재미없어요,4,11,12,2020-07-03 17:25:00,관람객
3567,메이커(wkdd****),진부함 지루함 배우들의 연기뿐,1,11,12,2020-06-10 20:40:00,0
3568,hirr****,적당한 내용과 연출 적당한 영화,6,12,13,2020-06-13 14:30:00,관람객
3569,cjh0****,"배종옥, 허준호 보기 싫은데 왜 자꾸 드라마랑 영화에 기어나오는거냐... 연기력도 그렇게 미친거 같지 않은데 다들 진짜 띄워주고 싶어서 안달란듯 오버하네.. 더 잘하는 사람 많은데 왜 꼭 이런 드라마, 꼭 이런 영화...",4,0,2,2020-10-30 22:25:00,0
3570,cjh0****,"배종옥, 허준호 보기 싫은데 왜 자꾸 드라마랑 영화에 기어나오는거냐... 연기력도 그렇게 미친거 같지 않은데 다들 진짜 띄워주고 싶어서 안달란듯 오버하네.. 더 잘하는 사람 많은데 왜 꼭 이런 드라마, 꼭 이런 영화...",4,0,2,2020-10-30 22:25:00,0
3571,dbwl****,스포일러가 포함된 감상평입니다. 감상평 보기,6,0,2,2020-09-25 04:05:00,0
3572,akssmddl(ggsn****),이 영화가 도대체 왜 89만 관객인건가.초반과 후반이 너무 실망스럽지만.중반은 상대적으로 괜찮다. 캐스팅 한사람은 칭찬.,4,0,2,2020-09-21 16:27:00,0
3573,김재헌(love****),익숙한 설정들. 설득력이 떨어지는 캐릭터들. 그리고 과다 신파몰이는 아니라 봅니다. 처음 보는 배우 신혜선 차기작 기대됩니다. 배종옥님의 연기는 익히 알고는 있었으나 고속버스 터미널 미끄러 넘어지는 연기는 단연 최고...,6,0,2,2020-09-03 01:42:00,0
3574,최성인(srmu****),"연기  좋고 재미있는데.. 감독의 자폐에 대한 이해도가 의심되네요. 요즘 영화는 설정, 현실감이 중요한데.. 디테일이 좀 부족하다고 느껴지네요",6,0,2,2020-08-30 21:15:00,0
3575,dedap(didl****),"결국 지루해지는, 결국 뻔해지는 용두사미",7,0,2,2020-08-24 18:37:00,0
3576,qus(qusd****),그냥 그럭저럭~~~~,7,0,2,2020-08-24 10:15:00,0
3577,냥냥(onso****),지루한 신파물...한국영화의 한계,8,0,2,2020-08-24 00:00:00,0
3578,아라리(si12****),"휴머니즘으로 접근 할것, 법정스릴러 라고 보기엔 군데군데 허술한 부분이 많다.",5,0,2,2020-08-23 14:50:00,0
3579,두산V7현건V3(powe****),"마지막에 줄거리를 끼워 맞추기 식의 화법. . 그래도, 연기 잘하는 배우들이, 코로나19이후에 그럭저럭 괜찮은 영화를 본 것 같다 . . 아주 긴장감은 없지만 . . .",8,0,2,2020-08-14 01:34:00,0
3580,꽃향기(gkfk****),그냥그래여.ㅠㅠㅠ 막 재밌다는 아니였습니다.,4,0,2,2020-08-09 23:53:00,0
3581,shut the fuck up(kamm****),어찌됐든 엄마는 살인자네  그런 살인자를 법정에서 거짓으로 꾸미고,2,0,2,2020-08-09 23:05:00,0
3582,ho(noma****),심각하다...시간아까워 휴..,2,0,2,2020-08-09 05:11:00,0
3583,민징(sldh****),너무 노골적. 보는 재미 자체가 없음. 연기력도 핵심 배우들 빼면 .... 보기 힘들 정도,2,0,2,2020-08-07 22:40:00,0
3584,아비치(gura****),와 시간아깝다..영화관에서 안 보길 잘했다..,1,0,2,2020-08-07 17:53:00,0
3585,parl****,염병 죄를 지어두 변호사만 잘만나면 되는영화네,2,0,2,2020-08-07 01:34:00,0
3586,오떼블랑(bear****),그냥 .. 그래도 기대보다는 볼만하던데 신혜선 느낌이 좋네,5,0,2,2020-07-26 14:43:00,0
3587,감나라(llti****),이런 류의 영화가 제일 짜증,1,0,2,2020-07-21 12:39:00,0
3588,장원준(chan****),코로나때문에 이정도 평점 받을 수 있다고 생각함.그냥 별로였음,5,0,2,2020-07-21 10:07:00,0
3589,B12(m_i6****),억지 눈물모먼트가 다소 역겹다. 자연스러운 연기와 상황에서 마음속 뜨겁게 눈물이 터져나와야 하는데 이건... '수도꼭지 열어!!!!' 하고 압박 넣는 듯 한... 스파르타였다...,4,0,2,2020-07-21 09:35:00,0
3590,Flowerpot(xhfl****),진짜기대이하 신파나오고 그냥 개쌉노잼,2,0,2,2020-07-21 08:56:00,0
3591,돌쇠(exel****),결백은 니미... 다 주작 이구만!!!,4,0,2,2020-07-21 08:14:00,0
3592,엥(solo****),스포일러가 포함된 감상평입니다. 감상평 보기,1,0,2,2020-07-19 17:58:00,0
3593,tkde****,심각하네.이런것도 영화라고. 맨날 검사는 악마로  나오네.ㅋㅋ,2,0,2,2020-07-18 05:41:00,0
3594,zeus****,1. 신혜선 혼자 열연 2. 법정 스릴러인데 긴장감 없음 3. 신파로 감,3,0,2,2020-07-15 10:36:00,0
3595,허릭(hms0****),그냥저냥 볼만함,6,0,2,2020-07-15 03:57:00,0
3596,hyun(hyun****),"솔직해지자.. 평점 4점 넘길 영화 아니다""그 사이트""에서 여자라고 치켜 세우는데이 영화는 신예선은 예쁘고 연기를 잘한다 그게 다임. 2점 줄거 였는데 신혜선 너무 예뻐서 2점 더 줌. 눈은 행복했음....",4,0,2,2020-07-14 20:38:00,0
3597,저스틴(ny19****),"뻔한 결말, 어수선한 전개",4,0,2,2020-07-14 15:58:00,0
3598,잼경(7bod****),연기는 좋았으나너무나도 뻔한 스토리와 전형적인 신파 마무리,4,0,2,2020-07-14 05:56:00,0
3599,고성호(kosu****),믿고보는 신혜선 연기땜에 본거지 내용뻔하고 걍 드라마같았음 재미없는건 아니었지만,6,0,2,2020-07-14 01:19:00,0
3600,hpsm****,과설정. 과캐릭터. 과클리셰. 지나치지 않음이 어느 부분 하나 없지 않은가..사람마다 다르니깐... 재밌었다는 사람도 있을수 있겠지만.. 하아.. 동의가 안돼서...제작사든. 감독이든. 평론가든. 프로댓글러든. 누군...,1,0,2,2020-07-13 13:17:00,0
3601,goms****,내가 노잼을 증명할게,2,0,2,2020-07-13 10:02:00,0
3602,JOYP(joyp****),마더+이끼+신파 평점이 너무 높다 낮추자,1,0,2,2020-07-12 20:08:00,0
3603,아에이오(jdb1****),신혜선은 무적임... 사고나도 바로 일어나는..,6,0,2,2020-07-12 13:57:00,0
3604,미친세상바로잡기(ruru****),껑패들 찾아와서 때리는 장면에서 꺼버림.. 대한민국 변호사를? ㅋㅋㅋㅋ,6,0,2,2020-07-12 08:02:00,0
3605,앙토니맛살(wdjw****),"명분도 없고 그냥 끼워맞추기식 억지로 뭐든지 연출하니깐 재미가 없지 평점 알바들이 말하는것처럼 배우들 연기력만 좋습니다 근데 문제는 ""연기만"" 좋기 때문이에요 사라진시간은 평점 안좋길래 재미 없는줄 알...",1,0,2,2020-07-11 23:39:00,0
3606,숟옹이(ice0****),스포일러가 포함된 감상평입니다. 감상평 보기,3,0,2,2020-07-11 02:46:00,0
3607,윤철환(mish****),기대가컸다 그냥 내 기대가 컸다,2,0,2,2020-07-10 11:02:00,0
3608,제스키(yunj****),주인공도 약하고 스릴도 약하고 반전도 약하고 시작부터 농약하고...,3,0,2,2020-07-10 01:31:00,0
3609,큰머리(maji****),일년간 본 영화중 가장 낮은 평점.정말 좋은 배우들 가지고 최악이구만.평점은 왜 높은건데. 진심으로 부탁합니다.다시는 영화 만들지 말아주세요.,2,0,2,2020-07-10 00:32:00,0
3610,바람처럼(hake****),"하~ 웹드라마 같은 허술한 구성.일단 끌고가보자는 식의 막가파 연출, 법정드라마보다가 이거 보니 티비에서 공짜로 틀어주던 드라마의 위대함을 느끼게 되네요 신혜선도 비밀의 숲 찍고, 이런거 찍을려니 자본주의를 느껴겠다...",2,0,2,2020-07-10 00:19:00,0
3611,해피엔드(haen****),한국영화가 100년은 후퇴한 거 같다!,1,0,2,2020-07-10 00:04:00,0
3612,wjdd****,개소름 너무 못만들어서 소름,1,0,2,2020-07-09 18:31:00,0
3613,김재박(sepu****),스포일러가 포함된 감상평입니다. 감상평 보기,1,0,2,2020-07-09 15:53:00,0
3614,ㅇㅇ(toal****),배우들의 연기는 역시나 최고! 근데 스토리를 이해하기 힘들었다 너무 중구난방으로 이야기가 진행된 게 아닌가 싶은...? 같이 간 친구들은 재밌었다고 한 걸 보니 내 문제인 듯 싶지만 하하,5,0,2,2020-07-03 12:01:00,0
3615,aram****,초반 몰입좋다 먼가 있지않을까 싶은생각을 들게 만듬중반 특별한 반전 없이 흘러간다 딱 중간정도결말 설마 내예상은 아니겠지 하지만 딱 예상되는       억지스러운 눈물을 강요하는 느낌총평 배우들의 연기도 무난하고 초...,5,0,2,2020-06-27 00:28:00,0
3616,Yorkshire love(syhs****),드라마로 만들었으면 더 재밌었을 듯 막 엄청 재밌진 않음 그냥 볼만한 정도...1점 까진 아님신혜선땜에 봤는데 역시 신혜선 연기는 절대 실망시키지 않는 것 같음 너무 멋있는,6,0,2,2020-06-26 18:43:00,0
3617,oin(oooi****),배우들이 다 연기를 진짜 잘했고 신혜선이 이뻤다. 별로 감동적인지잘 모르겠고 결말이 어색하지만 신혜선이 이뻤다.,6,0,2,2020-06-26 15:42:00,0
3618,최성욱(opps****),"결백이란 영화의 평점이 높아 보게 되었습니다.초,중반에는 스토리가 괜찮았으니 중후반부부터 조금 아쉬운 스토리 전개와 다소 지루할수 있는 장면이 연출되어 상영중 화장실에 가는 분,하품을 하는 분들이 있었습니다. 스토리...",8,0,2,2020-06-24 06:03:00,0
3619,불출이(woog****),딱 7점 정도 예상대로 준비한대로 흘러가는 느낌좀 더 촘촘하지 못한 스토리가 아쉬웠다,7,0,2,2020-06-15 20:43:00,0
3620,qat3****,스포일러가 포함된 감상평입니다. 감상평 보기,6,0,2,2020-06-15 19:40:00,0
3621,난장이(nanj****),,6,0,2,2020-06-15 17:58:00,0
3622,pok(anpd****),개연성 부족해서 아쉬움,6,0,2,2020-06-15 05:11:00,0
3623,멈머이(wlsd****),영화 잘 안보던 입장에서는 그냥저냥 볼만했어요 코로나 터져서 볼만한거 없어서 볼만한 영화 없는 상황에서는 볼만하긴 한데.. 그리고 연기 좋다는 말은 따로 할 필요가 없는게 연기못하는 배우는 주연으로 나올 수가 없잖아...,7,0,2,2020-06-15 03:02:00,0
3624,예거(geni****),"영화보러 갈때 예고편 안보고 가는 습관이 있어서어떤 것도 안보고 듣는걸로 인해서 쫌 더 객관적으로 영화를 보고싶은 위함인데, 그래서 그런지 기대했던거보다 재밌었습니다. 감동 포인트도 잘 찝어서 보여준거 같고, 지루하...",8,0,2,2020-06-14 23:29:00,0
3625,동방박사(tung****),,8,0,2,2020-06-14 21:02:00,0
3626,sean****,초반은 재밌음후반으로 갈수록 몰입도 떨어짐,8,0,2,2020-06-14 20:56:00,0
3627,sw20****,과도한 신파가 아쉽지만 침입자보단 흥미진진했다,7,0,2,2020-06-14 19:08:00,0
3628,한럽(hsm6****),"기본 평점6점 이상하는 영화임. 괜히 평점보지 말고딸이면 엄마랑 손잡고 가서 영화보면 티켓비 안아깝고아들이면 그냥 혼자가서 신혜선 연기보고 오면 티켓비안아깝고, 그 외 커플들이 보면 조조로 봐야 적당하다.",6,0,2,2020-06-14 17:29:00,0
3629,재윤(perr****),평점알바 특유의 애기놈들 똥구린내 나는 어법과 단어들이 있음. 어차피 단어나 어투만 보면 빤히 보이는데 왜 굳이 그렇게들 알바비 낭비하는 모르겠음. 이 영화는 굳이 알바 안써도 꽤 흥행하겠더만. 구성이 좀 어설픈걸 ...,8,0,2,2020-06-13 23:52:00,0
3630,유쾌한마녀(goon****),실화사건을 모티브로했다고해서 봤어요  그렇게 잼있지도없지도 않고 볼만했습니다 연기력이 좋았어요,6,0,2,2020-06-13 20:47:00,0
